"where could I see what hours I can reach customer service?",-2
"hpw to call customer service?",-2
"help me check what hours I can reach customer assistance",-2
"I need to talk with bloody customer support",-2
"how to talk to customer assisance",-2
"where to check at what time i can contact customer support",-2
"I need help to see what hours customer service available is",-2
"need help to see at what time I can contact customer service",-2
"help to see what hours I can contact customer support",-2
"i have got to  talk to customer assistance how to do it",-2
"where do i check what hours i can call customer service",-2
"I try to see what hours I can call customer support",-2
"show me at what time I can contact customer support",-2
"help talking with customer assistance",-2
"help seeing at what time I can reach customer service",-2
"help me call customer service",-2
"I need to see at what time customer service available is",-2
"check at what time I can contact customer service",-2
"can I see what hours I can contact customer support?",-2
"want help to talk to customer srvice",-2
"where do I check what hours I can reach customer service?",-2
"help me seeing what hours customer support available is",-2
"i dont know what to do to talk with customer  support",-2
"how do I see at what time customer assistance available is?",-2
"how do I check what hours customer service available is?",-2
"help to call customer support",-2
"uhave a free number to talk to customer service",-2
"help to talk to customer service",-2
"wanna contact damn customer service i need help",-2
"I don't know what to do to talk to customer service",-2
"I have to contact customer support, help me",-2
"can I contact customer assistance?",-2
"can ya show me at what time customer service available is",-2
"I want help to see what hours I can call customer support",-2
"where can I check what hours I can call customer service?",-2
"assistance to speak with bloody customer support",-2
"I want assistance calling customer support",-2
"i want assistance talking to customer service",-2
"can I check what hours customer assistance available is?",-2
"I don't know how I can speak wih customer service",-2
"what is the bloody customer service phone number?",-2
"do you have a phone number to contact customer assistance?",-2
"i need help seeing what hours i csn call customer service",-2
"check what hours I can reach customer support",-2
"can you help me to get in touch with customer support?",-2
"I try to check what hours customer assistance available is",-2
"assistance seeing what hours I can contact customer service",-2
"I need help to see what hours I can call customer assistance",-2
"help me to see what hours customer support available is",-2
"I need to call customer support, how do I do it?",-2
"I would like to call customer assistance, how could I do it?",-2
"how do I see what hours I can contact customer assistance?",-2
"I want help to contact customer assistance",-2
"what hours can i get in touch with customer service",-2
"I do not know how I can speak to customer service",-2
"I want help to talk to customer service",-2
"help to talk with customer assistance",-2
"I want to talk with fucking customer support, help me",-2
"I have to call customer service, could you help me?",-2
"I don't know how I can contact customer assistance",-2
"need assistance to speak to customer servkce",-2
"how can I speak to customer assistance?",-2
"i have to see what hours i can contact customer uspport",-2
"what time can I reach customer support?",-2
"where can i see at what time i can reach customer assistance",-2
"what is the customer support working hours?",-2
"I want to call customer service, how can I do it?",-2
"check at what time i can reachy customer support",-2
"I want to see at what time I can contact customer assistance",-2
"how to get in touch with goddamn customer service",-2
"how do I talk to damn customner support?",-2
"I have to talk with customer service, how can I do it?",-2
"where can I check what hours I can contact customer support?",-2
"need help checking whatt hours customer support available is",-2
"I don't know what to do to contact customer assistance",-2
"I don't know how to get in touch with customer support",-2
"I want to see at what time I ca contact customer assistance",-2
"i want assistance to call customer support",-2
"how can I talk to customer assistance?",-2
"need help to see what hours i can reach customer assistance",-2
"I want help calling customer support",-2
"I need help speaking with customer support",-2
"I do not know how I could contact fucking customer support",-2
"I want help to get in touch with goddamn customer assistance",-2
"help to see what hours I can reach customer service",-2
"I have to see at what time I can reach customer assistance",-2
"help me seeing what hours customer service available is",-2
"I have to speak with customer support",-2
"what do I need to do to talk to customer support?",-2
"how do I speak with customer service?",-2
"i want help to get in touch with customer service",-2
"help speaking to customer service",-2
"i want assistance calling customer support",-2
"I have got to check what hours I can call customer support",-2
"can ya show me at what time customer assistance available is",-2
"want help seeing at what time I can reach customer servie",-2
"I want assistance to call customer service",-2
"I have to speak with customer support, how do I do it?",-2
"I need to talk with customer assistance",-2
"i dont know what to do to talk with customre assistance",-2
"I do not know what to do to call customer service",-2
"where to check what hours customer service available is?",-2
"customer support number",-2
"what time can I get in touch with customer assistance?",-2
"I have to check what hours I can reach customer support",-2
"i have gog to speak to customer support",-2
"I try to contact customer support",-2
"help me see what hours customer support available is",-2
"cfan you help me speak to customer service?",-2
"wanna call cystomer assistance",-2
"how do I speak to customer service?",-2
"can uhelp me see what hours i can call customer service",-2
"I want to contact customer support, can I get some help?",-2
"tell me what hours i can contact customer sasistance",-2
"how can i check at what time i can call customer support",-2
"assistance to see what hours i can contact customersupport",-2
"what do I have to do to speak to customer assistance?",-2
"need to see at what time i can contact customer service",-2
"can uhelp me check at what time i can reach customer service",-2
"I have got to contact customer assistance",-2
"I'm trying to get in touch with bloody customer service",-2
"I try to see what hours I can contact customer service",-2
"awnna call customer support",-2
"help me to speak with customer assistance",-2
"I do not know what I have to do to cal customer service",-2
"I have to call customer service",-2
"want help seeing at what time i can contact customer service",-2
"I odn't know how I could speak to customer support",-2
"where to see what hours i can reach customer service",-2
"I need assistance to talk to customer service",-2
"I need to see what hours I can call customer service",-2
"how do I get in touch with customer assistance?",-2
"need to speak to customersupport can ya help me",-2
"do youhave an e-mail address to contact customer service?",-2
"how do i see at what time customer support availabl is",-2
"can i see at what time i can contact customer support",-2
"do ya have an e-mail to contact customer service",-2
"want help to check what hours i can reach customer service",-2
"I'm trying to see at what time customer support available is",-2
"need help to see at what time i can call customer support",-2
"where can i check what hours i can contact customer service",-2
"where do i check what hours i can call customer assistance",-2
"wannaspeak with customer service can ya help me",-2
"I have to speak to customer assistance, how to do it?",-2
"can you help me to speak to customer assistance?",-2
"I have to speak with customer assistance, how to do it?",-2
"can uhelp me to call customre assistance",-2
"i have got to see what hours i can call customer support",-2
"I am trying to see what hours customer service available is",-2
"how can i call custommer service",-2
"wanna see what hours customer support available is",-2
"help to call customer assistance",-2
"how to check at what time i can contact customer support",-2
"assistance seeing what hours I can call customer service",-2
"check whatr hours I can call customer support",-2
"what do I have to do to talk with customer support?",-2
"need to talk to customer support",-2
"is it possible to get in touch with customer assistance?",-2
"where do I see at what time I can contact customer support?",-2
"I want help tocall customer assistance",-2
"hel me speak to customer service",-2
"help seeing what hours I can reach customer support",-2
"talking to customer support",-2
"I do not know how I can speak to customer support",-2
"need help checking what hours i can call customer support",-2
"where to see at what time I can call customer support?",-2
"how can I contact customer service?",-2
"I want to speak to customer assistance",-2
"I need to check at what time I can reach customer assistance",-2
"assistance checking what hours I can call customer service",-2
"how can I check what hours I can reach customer service?",-2
"do you have a free number to talk with customer service?",-2
"how can i see at what time i can contact customer service",-2
"I want to check what hours I can contact customer assistance",-2
"tell me at what time I can call customer assistance",-2
"i dont know how i can speak to customer support",-2
"help me to get in touch with bloody customer support",-2
"need assistance speaking with customer support",-2
"I do not know how I could get in touch with customer support",-2
"help to check what hours I can call customer service",-2
"how to contact cutsomer assistance?",-2
"what do I have to do to talk with cusromer support?",-2
"help me seeing what hours customer assistance available is",-2
"I need to speak to customer support, could you help me?",-2
"what is thecustomer support mail",-2
"help me to see what hours I can reach customer service",-2
"how can I check what hours I can call customer support?",-2
"I try to see at what time I can reach customer support",-2
"i dont know what to do to call customer support",-2
"I try to speak to customer service",-2
"needs help to see at what time customer support available is",-2
"talk with customer service",-2
"I try to talk to customer assistance",-2
"how can I check at what time I can call customer service?",-2
"help me speaking to customer support",-2
"how to talk with customer service?",-2
"help me check what hours i can call customer assistancr",-2
"I have got to talk with customer service, can you help me?",-2
"help to speak to customer assistance",-2
"I want help seeing what hours I can call customer assistance",-2
"what is the customer assistance phone number?",-2
"help me to see at what time I can reach customer assistance",-2
"I want to check at what time I can contact customer support",-2
"I don't know how to speak with customer support",-2
"I need to see what hours I can contact customer service",-2
"help me speaking with customer assistance",-2
"uhave a free number to get in touch with customer assistance",-2
"I'd like to soeak with customer assistance could uhelp me",-2
"is it possible to call customer assidtance?",-2
"I want help speaking to customer service",-2
"help me checking what hours I can call customer support",-2
"I need to contact customer assistance, how to do it?",-2
"I do not know how to contact customer service",-2
"do you have a free number to contact customer support?",-2
"help to see at what time I can contact customer support",-2
"what do i need to do to get in touch with customer service",-2
"see what hours customer service available is",-2
"where can I check at what time I can call customer service?",-2
"help me checking at what time i can reach customer support",-2
"I want help to check what hours I can call customer service",-2
"i have to check at what time i can rach customer support",-2
"can uhelp me to talk to customer assistance",-2
"need to see at what time customer assistance available is",-2
"tell me what hours I can call customer service",-2
"want help to talk to customer service",-2
"I need to speak with fucking customer assistance, help me",-2
"i dont know what i need to do to speak to customer service",-2
"I need to talk to customer support, how can I do it?",-2
"i have to contact customer support",-2
"can you help me calling customer support?",-2
"i have to check what hours customer support available is",-2
"can you help me see what hours I can call customer support?",-2
"I have got to talk to bloody customer support, I need help",-2
"I need to talk with customer support, could I get some help?",-2
"how casn i check at what time i can contact customer support",-2
"can iu talk to customer support",-2
"assistance contacting customer service",-2
"call customer support",-2
"wanna see at what time customer service available is",-2
"can I see at what time I can call customer assistance?",-2
"help me check what hours i can contact customer assistance",-2
"can I see at what time I can contact customer service?",-2
"I don't know how I can talk with customer assistance",-2
"I have got to talk to customer service, how can I do it?",-2
"uhave a free number to talk with customer assistance",-2
"assistance to contact goddamn customer support",-2
"what is the customer service workinghours?",-2
"what is ur customer assistance phone number",-2
"do you have a free phone number to contact customer service?",-2
"i have to see what hours i can call customer support",-2
"can I talk to customer support?",-2
"I try to check at what time I can reach customer support",-2
"I have to call customer suupport, could I get some help?",-2
"where to check what hours i can contact customer assistance",-2
"i want help to contact customer assistance",-2
"I have to conract customer assistance",-2
"how to check at what time I can call customer service?",-2
"help me check what hours i can call customer service",-2
"I'm trying to contact customer service",-2
"I don't know how to talk to customer service",-2
"how do I check what hours I can ocntact customer service?",-2
"i have to see what hours customer support available is",-2
"help seeing at what time customer service available is",-2
"will you tell me what hours I can call customer service ?",-2
"assistance checking what hours i can reach customer sdupport",-2
"help checking what hours customer service available is",-2
"how do I check what hours I can call customer support?",-2
"help seeing what hours customer assistance available is",-2
"I do not know what I have to do to cal customer assistance",-2
"help me contact customer assistance",-2
"help me to talk with customer service",-2
"help me check at what time I can reach customer service",-2
"can I talk with customer support?",-2
"I need help getting in touch with customer assistance",-2
"how to contact customer assistance?",-2
"speak to customer support",-2
"I try to see at what time I can reach customer assistance",-2
"help checking what hours I can contact customer assistance",-2
"where to see at what time customer assistance available is?",-2
"tell me what hours customer support available is",-2
"I want assistance to contact customer support",-2
"I don't know how to get in touch with customer assistance",-2
"I don't know how to call bloody customer support",-2
"I do not understand you, help me chatting with someone",-2
"can I talk to a person?",-2
"I can't speak with a live agent",-2
"how do i contact someone",-2
"can ya help me contactsomebody",-2
"can i contact someone",-2
"i canttalk to a human agent",-2
"transfer to me an agent",-2
"can you hwlp me talking with a person?",-2
"I'm trying to speak with an assistant",-2
"I want assistance talking with an person",-2
"need assistance to speak to a live agent",-2
"I want assistance contacting an agent",-2
"I need to contct an operator",-2
"can I speak to a live agent?",-2
"need help to contact a human agent",-2
"how to speak with somebody",-2
"I want to contact a person",-2
"I want assistance to talk to a human agent",-2
"i want assistance talking with an assistant",-2
"want help to speak with a person",-2
"I don't know what to do to talk with someone",-2
"need assistance speaking to a human agent",-2
"transferring to operator",-2
"speak to assistant",-2
"I do not know how I can chat with an agent",-2
"I can't understand a word you say, speak with a human agent",-2
"help me contacting a fucking human agent",-2
"I don't know what to do to speak to an assistant",-2
"I don't know how I can cotnact somebody",-2
"can you help me to talk with an agent?",-2
"need help talking to somebody",-2
"you aren't helpful at all, talk to an operator",-2
"I want help to talk to a live agent",-2
"I don't want a bot, transfer to me a damn operator",-2
"I don't know what to do to talk to a live agent",-2
"need assistance to talk to someone",-2
"need assistance to talk with an agent",-2
"I want to chat with an assistant",-2
"I need help to talk to an assistant",-2
"awnt assistance talking to an agent",-2
"i want assistance to talk to a person",-2
"is it possible to talk with somebody?",-2
"I don't know what to do to talk with an operator",-2
"want assistance talking with somebody",-2
"I try to chat with somebody",-2
"I want help to chat with a live agent",-2
"could uhelp me chat with somebody",-2
"asxistance speaking with somebody",-2
"can ya direct to me an agent",-2
"I do not know what I have to dp to chat with an agent",-2
"assistance talking with a person",-2
"i dont understand a word ya say how to chat with a person",-2
"i need assistance to talk with someone",-2
"need help chatting with an agent",-2
"can you help me to talk to somebody?",-2
"I do not understand you, help me speaking with an agent",-2
"help to speak with a human agent",-2
"assistance to talk with someone",-2
"want assitsance to talk with a human agent",-2
"I am trying to chat with somebody",-2
"i want help talking with an operator",-2
"you are not helpful, I want assistance talking with someone",-2
"how can I speak to a live agent?",-2
"I don't know what to do to seak to a person",-2
"i do not know how i can talk to a human agent",-2
"is it possible to speak to someone ?",-2
"assistance to talk to an agent",-2
"I do not know how I can chat with an operator",-2
"I do not know what I need to do to speak to a person",-2
"is it possible to contact a human agent?",-2
"i want assistance to speak to someone",-2
"you are not being helpful, can I speak to an operator?",-2
"can uhelp  me talk to an operator",-2
"I need help speaking with a live agent",-2
"I need assistance contacting somebody",-2
"I don't know how I can chat with a live agent",-2
"I cannot understand you, I have to contact a person",-2
"I want help talking with a live agent",-2
"I want help to contact an assistant",-2
"you are not helpful at all, can you direct to me a person?",-2
"I cannot speak to a perso",-2
"I am trying to speak to somebody",-2
"ohw to contact a person?",-2
"i want assistance to chat with an agent",-2
"can you help me talking with an agent?",-2
"I want assistance contacting someone",-2
"I cannot speak to a goddamn live agent",-2
"i want assistance to talk with a human agent",-2
"transfer to live agent",-2
"speak to an assistant",-2
"help me speaking to an assistant",-2
"contacting human agent",-2
"I don't know how I can contact an sasistant",-2
"i need assistance to talk to somebody",-2
"i dont know how i ca chat with a human agent",-2
"i do not know what i need to do to talk with a human agent",-2
"I do not know what I need to do to talk with somebody",-2
"what do i have to do to speak with somebody",-2
"I need to speak with a person",-2
"help me to contact an operator",-2
"you aren't helpful at all, how could I contact someone?",-2
"I'm trying to speak to a person",-2
"I want help to speak with somebody",-2
"assistance chatting with an operator",-2
"could I speak to a live agent?",-2
"I don't know what to do to chat with somebody",-2
"i need assistance to talk with somelne",-2
"you are not helpful at all, help to speak with an assistant",-2
"wanna chat with a person",-2
"I need assistance to contact a human agent",-2
"contactingassistant",-2
"I do not know what to do to talk with someone",-2
"speak  to person",-2
"i do not know what to do to talk to an assistant",-2
"would it be possible to talk to an operator?",-2
"I have got to speak with a human agent",-2
"I need to speak with a human agent",-2
"what do i need to do to chat with an operator",-2
"i do not know what to do to talk to a live agent",-2
"direct to mw someone",-2
"you arenot being helpful at all, I want to speak to a person",-2
"I do not know what I need to do to talk to a humaqn agent",-2
"how to contact a human agent",-2
"I need to chat with an agent",-2
"I don't know what I need to do to talk with a live agent",-2
"help me to talk to a live agent",-2
"i have to contact a human agent",-2
"I don't know what to do to chaat with somebody",-2
"I want to speak with someone",-2
"can you help me contact osmeone?",-2
"i do not understand ucan uhelp me speaking to a live agent",-2
"can you help me speaking with someone?",-2
"assistance to speak to an operator",-2
"what do i need to do to talk to someone",-2
"I do not understand anything you say, talk with a live agent",-2
"uare not helpful could uhelp me talk to a damn agent",-2
"can you help me to speak with a bloody operator?",-2
"want assistance to speak with someone",-2
"help me talk to a agent",-2
"i want assistance contacting somebody",-2
"direct to me an operator",-2
"can you direct to me a damn operator?",-2
"I do not know what to do to chat with someone",-2
"can you help me talk with someone?",-2
"what do i have to do to talk with an operator",-2
"I don't know what I need to do to contact an operator",-2
"contcat an agent",-2
"speak with human agent",-2
"i dont know what i need to do to speak to an operator",-2
"can you help me contact somebody?",-2
"i want assistance to contact somebody",-2
"how to chat with an operator?",-2
"can I chat with a live agent?",-2
"want assistance to talk with a person",-2
"I cannot talk to somebody",-2
"i try to speak with an agent",-2
"what do I ned to do to talk to someone?",-2
"is it possible to speak to someone?",-2
"I do not know what to do to speak with an live agent",-2
"is it possible to chat with someone",-2
"i do not know what i have to do to speak with a live agent",-2
"you aren't helpful at all, contact somebody",-2
"what do I need to do to contact an operator?",-2
"I cannot talk with somebody",-2
"what do i have to do to speak with  somebody",-2
"you aren't helpful at all, direct to me a damn assistant",-2
"i need assistanceto chat with a live agent",-2
"I have got to talk to a person, how can I do it?",-2
"i need help speaking with a person",-2
"i do not know what to do to talk with an operator",-2
"i have got to contact an agent",-2
"I don't know what I need to do to chat with a person",-2
"I would like to speak to a person",-2
"I don't know what to do to chat with an assistant",-2
"I want assistance contacting an assistant",-2
"i cannot understand a word usay help me contact an operator",-2
"can ya help me speaking to a person",-2
"i try to talk with an assistant",-2
"can you help me to contact a person?",-2
"ii have got to chat with an operator",-2
"i want assistance talking with somebody",-2
"i do not know how to speak with someone",-2
"I want to speak with somebody",-2
"can uhelp me to talk to an assistat",-2
"I don't know what I have to do to talk to someone",-2
"is it possdible to talk with someone",-2
"what do I have to do to chat with an operator?",-2
"assistance to speak with a human agent",-2
"how to contact a human agent?",-2
"I don't want to talk to a bot, direct to me a human agent",-2
"I can't understand you, I need to speak with a live agent",-2
"I don't want to chat with a bot, transfer to me someone",-2
"how can i talk with a person",-2
"contacting live agent",-2
"I need someone",-2
"I need help to chat with a live avent",-2
"I need help to talk with a live agent",-2
"I need help to talk with a human agent",-2
"i do not know how i can speak to someone",-2
"how do I contact an operator?",-2
"I don't know what I have to do to talk to an assistant",-2
"can you help me to talk with an assistant?",-2
"want help to contact an agent",-2
"I want assistance seaking with someone",-2
"i cannot pseak to an operator",-2
"I don't know how I can chat with a bloody live agent",-2
"i want help chatting with an assistant",-2
"i do not know what i need to do to speak with somebody",-2
"i try to talk with a person",-2
"i ned help to talk to an operator",-2
"I try to chat with an assistant",-2
"I need to speak to an operator",-2
"can uhelp me to talk to a person",-2
"I am trying to talk to somebody",-2
"would it be possible to speak to someone?",-2
"I do not understand you, can you help me to contact someone?",-2
"is it possible to speak to a human agent",-2
"what do  I need to do to chat with an assistant?",-2
"how do I chat with an operator?",-2
"i cannot chat with an assistant",-2
"what do I have to do to speak to an agent?",-2
"i dont know how i can contact somebody",-2
"i cant hcat with somebody",-2
"I try to chat with an operator",-2
"ya are not helpful could i speak with a fucking human agent",-2
"i have got to talk with an assistant",-2
"help me speaking to someone",-2
"I do not know what to do to chat with a live agent",-2
"can uhelp me contact an assostant",-2
"I want somebody",-2
"I want help to talk to an operator",-2
"I want to contact an agent",-2
"I need assistance to speak to na assistant",-2
"I need help speaking to an agent",-2
"can yaa help me talking with a live agent",-2
"I need help speaking to somebody",-2
"talk to an operator",-2
"I'm trying to talk with a person",-2
"I don't know how I can speak to an agent",-2
"what do i need to do to speak with a live agent",-2
"i dont know how to contact a human agent",-2
"talk with an operator",-2
"assistance contacting a live agent",-2
"how do I talk to a human agent?",-2
"you are not being helpful, speak to an assistant",-2
"i want assistance to chat with someone",-2
"I have to speak with a person",-2
"you are not helpful, I need help chatting with an assistant",-2
"I don't know what I have to do to speak to somebody",-2
"hopw to contact an agent?",-2
"i need assistance to talk with an agent",-2
"what do i have to do to chat with an agent",-2
"help to speak to a live agent",-2
"i dont know how to speak to an agent",-2
"transferring to agent",-2
"can uhelp me to speak with a person",-2
"need help to speqk with an operator",-2
"speaking with assistant",-2
"I need help to speak to someond",-2
"i dont know what i need to do to chat with an agent",-2
"I don't know how I can talk to an assistant",-2
"I want help to speak to somebody",-2
"how to talk to a fucking person?",-2
"help me speak with somebody",-2
"I try to speak with someone",-2
"can you help me  to speak with somebody?",-2
"I need assistance to contact somebody",-2
"help speaking with a human agent",-2
"how do I speak with a live agent?",-2
"I do not know how to talk with a bloody person",-2
"you are not helpful, can you help me to speak to someone?",-2
"I don't know how I can talk wirh someone",-2
"speak with operator",-2
"I cannot speak with an assistant",-2
"I have got to talk to someone, can you help me?",-2
"want assistance speaking with a person",-2
"you are not helpful at all, help me speak to a human agent",-2
"I would like to speak to a live agent",-2
"can ya help me to talk to an agent",-2
"can I talk with an assistant?",-2
"I do not know what I need to dp to contact an agent",-2
"i cant chat with an operator",-2
"i need help to talk to someone",-2
"need assistance to speak with somebody",-2
"how to speak with somebody ?",-2
"I need assistance to talk tl an agent",-2
"I have to speak with somebody",-2
"how can I talk with a human agent?",-2
"I don't understand you, can you help me talk with an agent?",-2
"i do not know how to speak with sommeone",-2
"I don't know what to do to talk to someone",-2
"I am trying to speak to an agent",-2
"I need assistance to talk with an operator",-2
"could you help me talk to an assistant?",-2
"can ya hlp me talk to an assistant",-2
"how can i contact a live agent",-2
"wanna chat with a goddamn assistant i ened help",-2
"i dont know what i need to do to talk to someone",-2
"uarent helpfulo talk with an operator",-2
"I do not know what I have to do to speak with an operator",-2
"i do not know what to do to contact an assistant",-2
"want help speaking with somebody",-2
"I do not know what to do to speak to an agent",-2
"can Icontact a person?",-2
"you are not helpful, can I speak with a person?",-2
"I can't understand aword you say, can I talk to somebody?",-2
"I don't want a chatbot, direct to me a bloody agent",-2
"i want assistance contacting a person",-2
"can you help me talking with someone?",-2
"can i talk with an agent",-2
"I would like to talk to a operator",-2
"contact live agent",-2
"how can I talk with somebody?",-2
"what do I need todo to speak with somebody?",-2
"how do I talk to an operator?",-2
"i want assistance speaking to ann assistant",-2
"i do not know how to speak with a person",-2
"I do not kinow how to contact a person",-2
"need help to chat with a prson",-2
"I don't know what I need to do to speak with a human agent",-2
"help me speaking to somebody",-2
"want help talking to someone",-2
"you are not helpful, help talking to an operator",-2
"what do I have to do to speak with a damn operator?",-2
"you are not helpful at all, could I contact a human agent?",-2
"how can I speak to a human agent?",-2
"speak to live agent",-2
"I do not know how I can contact an operator",-2
"I want assistance to contact somebody",-2
"speaking to human agent",-2
"can i speak with an operator",-2
"directing to operator",-2
"I do not know what I need to do to speak to a human agent",-2
"contact a fucking live agent",-2
"i want help to speak with a human agent",-2
"talk to agent",-2
"I need help to talk to a person",-2
"I don't know what I need to do to contact a live agent",-2
"you aren't helpful, how can I chat wiuth someone?",-2
"i try to chat with a live agent",-2
"i dont know wht i have to do to contact a person",-2
"I do not know how I could speak with an agent",-2
"what do I need to do to chat with a person?",-2
"I do not know what to do to speak with an assistant",-2
"I try to speak with an operator",-2
"I cannot contact an assistant",-2
"can you help me contact a human agent?",-2
"i try to talk to a perrson",-2
"help me to chat with an agent",-2
"I need assistance to speak to a live agent",-2
"want assistance talking to an assistant",-2
"I do not know how I can talk with a human agent",-2
"talk to person",-2
"I do not know what I need to do to speak with someone",-2
"assistance to speak to someone",-2
"I don't know how to talk with someone",-2
"is it possible to contact an operator",-2
"how to talk with an agent?",-2
"I need assistance to chat with an agent",-2
"can I contact a human agent?",-2
"help to speak with somebody",-2
"is it possible to chat with an operator?",-2
"i need assistance talking to an assistant",-2
"I do not understand you, direct to me a human agent",-2
"assistance to chat with a person",-2
"assistance to speak to a live agent",-2
"can you direct to me a human agent?",-2
"I have got to talk with a live agent",-2
"I cannot talk to a person",-2
"you aren't helpful at all, can I contact somebody?",-2
"speak to human agent",-2
"I want to talk with a person, I need assistance",-2
"how do i cyat with a person",-2
"you aren't helpful at all, will you direct to me an agent?",-2
"help me speaking with a person",-2
"I want to talk with someone",-2
"I don't know how to contact a person",-2
"can you help me contacting a person?",-2
"you aren't helpful, assistance chatting with an operator",-2
"what do I have to do to speak to a live agent?",-2
"I cannot understand you, I have got to speak with someone",-2
"can I talk with an operator?",-2
"can I speak with an agent?",-2
"i try to speak with someone",-2
"need help speaking with an agent",-2
"I cannot understand you, I want to speak to a person",-2
"i want assistance to speak with an operator",-2
"i dont know how to talk to an operator",-2
"I do not know how to speak to somebody",-2
"can you help me to speak with an agent?",-2
"I can't speak to an operator",-2
"I don't know how to speak with a fucking assistant",-2
"I do not know how I could chat with an agent",-2
"how can i talk with an opertaor",-2
"how can I talk to somebody?",-2
"helpme speaking with somebody",-2
"I don't know what to do to speak with an operator",-2
"how do I chat with a fucking person?",-2
"I do not know what I need to do to contact someone",-2
"I need help talking to a live agent",-2
"how to contact soembody?",-2
"assistance to talk to somebody",-2
"can you help me chat with a human agent?",-2
"I want to contact an operator",-2
"assistance contacting someone",-2
"i do not know how i can chat with an operator",-2
"how can i speak to anoperator",-2
"I want assistance to speak with a human agent",-2
"I do not understand you, helop me contact a human agent",-2
"I don't know how to contact an asgent",-2
"i dont know what i have to do to speak to an agent",-2
"assistance to speak with a live agent",-2
"i do not knw how to talk to somebody",-2
"can ya help me contact an operator",-2
"I can't talk with  a human agent",-2
"I try to talk to an assistant",-2
"how do i speak with an agent",-2
"i have to speak to an assistant",-2
"how to speak to a live agent",-2
"I want to talk to a live agent",-2
"can you help me speak with  somebody?",-2
"what do i have to do to contact an agwnt",-2
"need help talking to a live agent",-2
"assistance talking to an agent",-2
"uarent helpful can i chat with somebody",-2
"how can i talk with an human agent",-2
"how can I speak with an agent?",-2
"can you help me talking with an  operator?",-2
"need assistance talking with an assistant",-2
"i need help speaking to a human agent",-2
"I have to contact an operator",-2
"I don't know how to contact an agent",-2
"chatting with humnan agent",-2
"I don't know what I need to do to talk with an operator",-2
"I try to contact a live agent",-2
"want help to speak to someone",-2
"assistance speaking with someone",-2
"i have to speak with someone i need hrlp",-2
"needc to talk to an assistant",-2
"want assistance to talk with a live agent",-2
"i need help to chat with an human agent",-2
"want assistance to speak to a live agent",-2
"need help speaking with a operator",-2
"direct to me an assisrant",-2
"I want to speak to an operator, can you help me?",-2
"can you help me speaking with a human agent?",-2
"need help to speak with somebody",-2
"can uhelp me speak with an operator",-2
"I try to speak to a person",-2
"I do not understand you, I need help to speak with a person",-2
"i want help speaking to a person",-2
"can you help me speaking to an assistant?",-2
"I can't speak iwth an operator",-2
"can ya help me speaking with an assistant",-2
"uare not being helpful help me speak to an operator",-2
"i need assistance talking to a person",-2
"I need assistance to talk to an operator",-2
"I need assistance to talk to somebody",-2
"help chatting with an operator",-2
"I want to chat with  a live agent",-2
"I don't know what I have to do to contact a person",-2
"what do I have to do to chat with somebody?",-2
"i need help to chat withh somebody",-2
"i do not know what i need to do to speak with an assistant",-2
"help me chat with someone",-2
"could uhelp me to contact an assistant",-2
"what do I need to do to speak with an operator?",-2
"you are not helpful at all, help me to chat with somebody",-2
"can I speak with a live agent?",-2
"I have to talk to an assistant, help me",-2
"can you help me talking with an operator?",-2
"I try to talk with an assistant",-2
"how could I chat with a person?",-2
"how to talk with an operator?",-2
"you aren't helpful at all, help me speaking to a person",-2
"I have to speak with someone",-2
"help me speaking to a live agent",-2
"can you help me talk with aperson?",-2
"I want assitsance contacting somebody",-2
"can you help me to speak to someone?",-2
"I want to chat with an operator",-2
"I am trying to talk with an agent",-2
"I want help speaking to a person",-2
"can you help me speaking with an assistant?",-2
"can i speak with an assistant",-2
"I need help chatting with an operator",-2
"i do not know what i need to do to speak with a person",-2
"I want to talk with an assistant",-2
"is it possible to chat with a human  agent?",-2
"wanna contact an assistant",-2
"i have to speak to an human agent",-2
"how can i speak with a person",-2
"can you direct to me a person?",-2
"I need assistance speaking with an operator",-2
"help me talk with an agent",-2
"i do not know what to do to contact a human agent",-2
"i dont know what i need to do to speak with an agent",-2
"would it be possible to comtact an agent?",-2
"assistance talking to an assistant",-2
"I am trying to speak with an operator",-2
"ned to speak with somebody",-2
"i do not know how to speak with an assistant",-2
"I want help talking with someone",-2
"I need assistance chatting with a person",-2
"I need help to speak to somebody",-2
"I'd like to chat withan assistant",-2
"help mke chatting with a person",-2
"help me to contact somebody",-2
"i want help talking with somebody",-2
"wana talk to a goddamn person",-2
"I want assistance to speak to a fucking live agent",-2
"I don't know how to speak with a humnan agent",-2
"you are not helpful, I need help to chat with an agent",-2
"could you help me chatting with someone?",-2
"I do not know how to chat with a fucking human agent",-2
"I can't talk with an assistant",-2
"can I speak with somebody?",-2
"you aren't helpful, how can I talk with a bloody live agent?",-2
"i do not know what to do to chat with a live agent",-2
"i dont know what i have to do to speak to an assistant",-2
"I can't speak to an assistant",-2
"need help to talk to an operator",-2
"I need to speak to a person",-2
"I do not know what I need to do to chat with somebody",-2
"what do I need to do to speak with somebody?",-2
"i dont know how i can talk with someone",-2
"can uhelp me talk with somebody",-2
"could you help me chatting with a live agent?",-2
"I can't chat with a human agent",-2
"what do I need to do to chat with a human agent ?",-2
"I would like to talk with a person, how do I do it?",-2
"want help to speak to somebody",-2
"I have got to talk to an agent",-2
"assistance to talk to an assistant",-2
