"problems with {{Account Category}} account deletions",1
"removing {{Account Category}} account",1
"deleting account",1
"I want assistance to cancel a gold account",1
"i dont know how i can close the platinum account",1
"I do not know what to do to delete a pro account",1
"delete {{Account Category}} account",1
"I do not know what to do to remove my standard account",1
"I need information about the cancellation of my {{Account Type}} account",1
"i do not nkow how to delete the premium account",1
"i dont know what i have to do to delete a gold account",1
"i want aswistance to close a {{Account Category}} account",1
"deleting {{Account Type}} accoumt",1
"i donbt know what i need to do to close my pro account",1
"I need information about the cancellation of a gold account",1
"i want assistance removing my {{Account Type}} account",1
"i never use the pro account i need help deleting it",1
"could you help me to close my {{Account Category}} account?",1
"how can i get information about  my pro account deletion",1
"I want help cancelling the {{Account Category}} account",1
"I want to cancel a damn {{Account Type}} account, I need help",1
"where can i fiond information about a pro account removal",1
"I'm trying to close my {{Account Category}} account",1
"i don use my {{Account Type}} account i dont know how i can cancel it",1
"i want assistance to removce the premium account",1
"wsnna close a {{Account Type}} account i need assistance",1
"I would like information about the deletion of my {{Account Type}} acount",1
"i want help to delete my platinum account",1
"cancelling {{Account Type}} account",1
"have problems with the removal of my gold account",1
"have a question about the termination of a Freemiumaccount",1
"i dnt use my {{Account Category}} account want help to delete it",1
"I need information about the deletion of my {{Account Type}} account",1
"I don't know how I could delete the standard account",1
"closing premium account",1
"I need help to close a {{Account Category}} account",1
"I need information about the cancellation of my {{Account Type}} account",1
"I need help to deelete a pro account",1
"information about the cancellation of my {{Account Category}} account",1
"i want help removing my standard account",1
"i do not know what to od to cancel the freemium account",1
"close standard account",1
"i have a problem with the cancellation of a freemium account",1
"I don't know how to cancel the standard account",1
"i have problems with the deletion of a {{Account Type}} account",1
"I do not know how I can close a standard account",1
"I have problems with the removal of my premium account",1
"how could i find infrmation about pro account removals",1
"I need to cancel a {{Account Type}} account, could you help me?",1
"delete premium account",1
"I try to delete my platinum account",1
"I have a question about the removal of a {{Account Category}} account",1
"find information about the cancellation of my {{Account Type}} account",1
"canceling {{Account Type}} account",1
"could you help me deleting a platinum account?",1
"I don't know what to do to remove the standard account",1
"question about the termination of my standard accout",1
"what do i have to do to delete the {{Account Category}} account",1
"give me information about the cancellation of my {{Account Type}} account",1
"I have a question about the termination of my {{Account Type}} account",1
"delete gold account",1
"I do not know how I could remove my {{Account Type}} account",1
"need assistance closing my freemium account",1
"I need information about the removal of a premium account",1
"can ya help me to cancel my freemium account",1
"what do i need to do to delete the {{Account Type}} account",1
"question about the termination of my standard account",1
"wanna remove a {{Account Type}} account can ya helpme",1
"I don't know how to remove my premium account",1
"I do not need the {{Account Type}} account, can you help me to close it?",1
"how can I cancel the {{Account Category}} account?",1
"i do not know what i have to do to delete the {{Account Type}} account",1
"i do not know what to do to delete the pro account",1
"closing {{Account Category}} account",1
"I have got to delete a standard account",1
"I don't know how to delete my platinum account",1
"I do not knw what to do to cancel my pro account",1
"what do I have to do to cancel my platinum account?",1
"I don't know what I have to do to cancel a {{Account Type}} account",1
"I would like information about a {{Account Type}} account removal",1
"problems with gold account cancellations",1
"I don't know what I need to do to cancel the {{Account Type}} avcount",1
"information about the termination of my {{Account Category}} account",1
"remove {{Account Type}} accoint",1
"give me information about the deletion of a pro account",1
"I want help to remove my freemium account",1
"I no longer make use of my {{Account Category}} account, help me close it",1
"I need assistance cancelling my standard account",1
"i dont know what i need to do to close the {{Account Category}} account",1
"I no longer need my {{Account Category}} account, I want to cancel it",1
"i no longer need my standard account how can i cancel it",1
"I do not know what I hae to do to close the {{Account Category}} account",1
"can I remove a freemium account?",1
"I would like information about {{Account Category}} account deletions",1
"I don't know what I have to do to cancel the {{Account Type}} account",1
"can I close a standard account?",1
"problem with the removal of my {{Account Category}} account",1
"i never usethe standard account assistance to close it",1
"where can i find information about a {{Account Type}} account deletion",1
"question about the removal of my standard account",1
"I don't know what I have to do to delete my platinum acount",1
"i dont use m freemium account I'm trying to cancel it",1
"cancel {{Account Type}} account",1
"I do not know what I have to do to delete a {{Account Category}} account",1
"can ya help me cancel my platinum account",1
"I want assistance deleting my standard account",1
"question about the rermoval of a {{Account Category}} account",1
"cancel platinum acount",1
"I need information about the termination of my {{Account Type}} account",1
"I do not know how I can delete a standard account",1
"what do i have to do to cancel the {{Account Type}} account",1
"give me information about  the removal of my {{Account Type}} account",1
"how can i get information about pro account cancellations",1
"problem with {{Account Type}} account removals",1
"I don't know how I can close a {{Account Category}} account",1
"cancelin {{Account Category}} account",1
"cancel pro acount",1
"I do not know what to do to cancel the standard account",1
"have problems with the cancellation of my {{Account Type}} account",1
"I don't know what to do to cancel the standard account",1
"I want information about the termination of my {{Account Type}} account",1
"problem with standard acount deletions",1
"have a question about the cancellation of my {{Account Type}} account",1
"information about the removal of a {{Account Type}} account",1
"i do not know what i need to do to remove the {{Account Type}} account",1
"problem with premium account deletions",1
"deleting pro account",1
"i have a problem with the termination of my {{Account Category}} account",1
"can you help me to delete the platinum account?",1
"what do i need to do to remove the {{Account Type}} account",1
"I do not want the premium account, can I delete it?",1
"I need help closing a platinum account",1
"I need information about the removal of my platinum account",1
"I don't use my bloody pro account, how do I remove it?",1
"i need information about the termination of a {{Account Type}} account",1
"close platinum account",1
"i need assistance removing my {{Account Category}} account",1
"i do not know what to do to close the {{Account Category}} account",1
"deleting freemium account",1
"could you help me cancelling the standard account?",1
"I have a problem with the deletion of a {{Account Type}} account",1
"I want information about my standard account termination",1
"need assistance to cancel my freemium account",1
"canceling platinum account",1
"I want assistance to close my {{Account Type}} account",1
"how can i find information about my {{Account Type}} account removal",1
"i want information about the deletion of my {{Account Type}} accounnt",1
"I want assistance canceling a {{Account Category}} acount",1
"give me information about the deletion of a gold account",1
"problem with {{Account Category}} account terminations",1
"I do not know how to cancel the fucking standard account",1
"I do not need my {{Account Category}} account, I want help to delete it",1
"I want assistance deleting a {{Account Category}} account",1
"how can I find information about my premium account removal?",1
"i need information about my standard account deletion",1
"give me information about the removal of a premium account",1
"clsoe {{Account Type}} account",1
"I want help to cancel the freemium account",1
"I no longer use the {{Account Type}} account, I want help removing it",1
"I no longer use my {{Account Type}} account, I need help removing it",1
"cancelling pro account",1
"information about the deletion of a {{Account Type}} account",1
"I have a problem with the cancellation of a freemium account",1
"I never use my {{Account Category}} account, could I cancel it?",1
"i have  a question about the cancellation of a {{Account Type}} account",1
"how to close a platinum account",1
"I want information about a {{Account Category}} account cancellation",1
"problems with the removal of my gold account",1
"what do I need to do to delete a {{Account Category}} account?",1
"delete {{Account Type}} acvount",1
"I need information about the removal of a gold account",1
"question about my {{Account Type}} account cancellation",1
"I don't know what I need to do to close a {{Account Type}} account",1
"I don't know how to cancel the {{Account Type}} account",1
"I need assistance to remove my {{Account Type}} account",1
"i need information about the cancellation of a gold acocunt",1
"I need help cancelling a {{Account Category}} account",1
"would it be possible to close a {{Account Category}} cacount",1
"remove premium account",1
"I want information about the termination of a {{Account Type}} account",1
"close {{Account Category}} account",1
"find information about the termination of a freemium account",1
"I dl not know what to do to delete the {{Account Category}} account",1
"i dont know what to do to close my {{Account Category}} account",1
"i no longer use my bloody pro account how cani delete it",1
"I'm trying to cancel my {{Account Category}} account",1
"I don't know how I can close my platinum account",1
"I don't use the gold account, can I remove it?",1
"where can I get information about a gold account removal?",1
"I have a question about the removal of a premium account",1
"I have got to close my damn platinum account, I need help",1
"i do not know what i have to do to delete my premium account",1
"problem with premium account terminations",1
"I want help closing a freemium account",1
"clsoe standard account",1
"information about the cancellation of a pro account",1
"removing {{Account Category}} account",1
"I need to remove the {{Account Type}} account",1
"i have problems with the removal of my {{Account Type}} account",1
"how do I remove a pro account?",1
"I don't know what I have to do to close a standard account",1
"I have problems with the removal of a standard account",1
"question about the cancellation of a {{Account Category}} account",1
"I don't know what I have to do to cancel my {{Account Type}} account",1
"i do not knoww what i need to do to close the {{Account Type}} account",1
"how can I find information about a {{Account Type}} account termination?",1
"i dont know what i need to do to cancel a platinum account",1
"I have a problem with the removal of  a standard account",1
"I don't need the damn platinum account, I try to close it",1
"I don't know what I haqve to do to close a pro account",1
"I would like information about my {{Account Type}} account cancellation",1
"can I close a {{Account Category}} account?",1
"I don't know what I have to do to delete my {{Account Category}} acount",1
"I have to close the {{Account Category}} account",1
"I am trying to find information about a {{Account Type}} account removal",1
"i have to delete the fucking freemium account i need help",1
"I never use the damn gold account, can I delete it?",1
"can you help me closing a standard account?",1
"i no longer need my fucking pro account help me to remoe it",1
"want assistance closing my standard account",1
"i dont know what i need to do to cancel a premium accounnt",1
"I never use my pro account, I do not know how to remove it",1
"give me information about my freemium account termination",1
"help me remove a standard account",1
"I want information about the removal of my {{Account Type}} account",1
"cancelin {{Account Type}} account",1
"I need information about the deletion of my {{Account Type}} account",1
"have a problem with the cancellation of my gold account",1
"help removing the pro account",1
"what do i need to do to close a premium account",1
"canceling {{Account Category}} account",1
"I never use the standard account, how can I remove it?",1
"close {{Account Category}} account",1
"problem with {{Account Category}} account removals",1
"I have problems with the deletion of my {{Account Category}} account",1
"need ot cancel my premium account",1
"cancel {{Account Category}} account",1
"problem with {{Account Type}} account cancellations",1
"deleting premium accoumt",1
"i dont know what to do to cancel the platinum account",1
"find information about the deletion of a {{Account Type}} account",1
"I am looking for information about a pro account removal",1
"question about the cancellation of my standard account",1
"problem with platinum account removals",1
"cancelling gold account",1
"I need information about the termination of my pro account",1
"I needassistance to close the gold account",1
"problems with the deletion of my {{Account Type}} accoun",1
"i want information about the cancellation of a pro account",1
"is it possible to delete my standard account?",1
"close premium account",1
"i do not know how ot delete my standard account",1
"cancelling {{Account Category}} account",1
"I don't know what I have to do to close my pro account",1
"cancel premium acount",1
"problem with {{Account Type}} acconut removals",1
"I have a problem with the termination of a premium account",1
"i need assistance to remove the platinum account",1
"find information about the termination of a standard account",1
"I no longer need the user, can I remove it?",1
"where can I getinformation about a freemium account removal?",1
"want assistance to delete a gold account",1
"i dont know what i need to do to delete a standard account",1
"help me cancelling the {{Account Type}} account",1
"I do not know what I have to do to remove a {{Account Type}} account",1
"removing gold acconut",1
"closing  {{Account Type}} account",1
"I do not know what I have to do to cancel the premium acount",1
"I don't make use of my {{Account Type}} account, help to delete it",1
"clsoe pro account",1
"I no longer need the {{Account Type}} account, I want to delete it",1
"problem with {{Account Type}} account terminations",1
"is it possible to remove a standard account",1
"have a problem with the removal of my {{Account Category}} account",1
"i do not use my {{Account Category}} account i try to close it",1
"I don't use my {{Account Category}} account, I want help to close it",1
"clsoe {{Account Type}} account",1
"what do I need to do to delete a goddamn gold account?",1
"I do not know what I need to do to close my {{Account Type}} account",1
"is it possible to delete a premium  account",1
"problems with pro account terminations",1
"I want to close my bloody {{Account Type}} account, can you help me?",1
"I have problems with the termination of my standard account",1
"have a question about my {{Account Category}} account cancellation",1
"I don't know what to do to close a pro accoount",1
"I do not know what I have to do to remove ym pro account",1
"closing {{Account Type}} account",1
"problems with pro account removals",1
"I need assistance canceling a fucking premium account",1
"I am trying to find information about a gold account removal",1
"I do not know hgow to remove the standard account",1
"problem with gold account terminations",1
"problems with freemium account removals",1
"problem with standard account terminations",1
"delete standard account",1
"how could I get information about a pro account deletion?",1
"I'm trying to cancel the {{Account Type}} account",1
"I do not know what to do to remove a damn platinum account",1
"I don't know what I need to do to cancel the premium account",1
"I do not know what to do to remove a {{Account Type}} account",1
"pfoblem with {{Account Category}} account terminations",1
"could uhelp me to close my freemium account",1
"i want information about the removal of a standard account",1
"i have a question about the termination of a freemium acount",1
"find information about the deletion of my gold account",1
"I want assistance deleting a gold account",1
"what do I have to do to close the {{Account Type}} account?",1
"can ya help me cancelling my {{Account Type}} account",1
"I don't need the damn {{Account Type}} account, how can I close it?",1
"I do not use my {{Account Type}} account, I want assistance cancelling it",1
"I want assistance deleting my premium account",1
"can ya help me cancel my standard account",1
"I don't know how to remove the {{Account Category}} account",1
"problems with the termination of a {{Account Category}} account",1
"I do not know what I need to do to cancel the gold account",1
"I don't know what I have to do to close a platinum account",1
"i have a problem with the termination of my {{Account Type}} account",1
"could i remove my standard account",1
"give me information about the removal of my standard account",1
"I want information about the removal of my freemium account",1
"problem with {{Account Category}} account cancellations",1
"remove {{Account Type}} account",1
"I want assistance to delete my {{Account Type}} account",1
"I would like to close my standard account, can you help me?",1
"remove platinum accoint",1
"canceling {{Account Category}} account",1
"have problems with the deletion of my gold account",1
"cancelling {{Account Type}} account",1
"problem with the cancellation of my {{Account Type}} account",1
"i want assistance removing my damn {{Account Type}} account",1
"where can i get information about an {{Account Type}} account deletion",1
"help me delete my {{Account Category}} accoun",1
"i dont know how i could delpete the goddamn {{Account Type}} account",1
"i dont know what to do to cancel a freemium account",1
"problems with premium account deletions",1
"I am looking for information about my pro account deletion",1
"I never use my premium account, can I cancel it?",1
"i do not know what to do to close my {{Account Category}} account",1
"i dont know what i have to do to close my gold account",1
"I don't need my fucking {{Account Category}} account, I want to close it",1
"can you help me cancelling the {{Account Category}} account?",1
"delete {{Account Type}} account",1
"I don't know how to delete my standard account",1
"I do not know how I can cancel the standard acconut",1
"help me cancel the {{Account Type}} account",1
"cancel {{Account Category}} acount",1
"problem with the removal of a freemium account",1
"cancel {{Account Category}} account",1
"I never use the pro account, I want to delete it",1
"I don't knwo what I have to do to cancel a premium account",1
"close {{Account Type}} account",1
"information about the termination of my pro account",1
"I do not know what I have to do to cancel a {{Account Category}} account",1
"I no longer use the standard account, assistance removing it",1
"problem with the termination of my {{Account Category}} account",1
"I no longer need my damn account, how do I delete it?",1
"I have a question about my freemium account termination",1
"is it possible to remove the {{Account Type}} account",1
"problem with {{Account Category}} account cancellations",1
"i want assistance cancelling an {{Account Category}} account",1
"i want help to close my {{Account Category}} accouny",1
"I don't know what I need to do to remove a standard account",1
"i want information about a standard account removal",1
"I don't know what to do to remove the premium account",1
"what do I need to do to close a fucking gold account?",1
"I need assistance removign the gold account",1
"cancel {{Account Category}} account",1
"removing pro account",1
"i dont know what i have to do to remove my {{Account Type}} account",1
"i want assistance to close the {{Account Category}} account",1
"I need assistance canceling a {{Account Type}} account",1
"find informationabout the termination of a freemium account",1
"deleting standard account",1
"I don't use my gold account, I want assistance removing it",1
"i dont know what i need to do to delete a {{Account Category}} account",1
"i have a question about the termination of a standard acount",1
"I don't know what to do to remove the platinum account",1
"i want assistance deleting the {{Account Type}} account",1
"problem with a pro account removal",1
"I don't know how to close my {{Account Category}} account",1
"I want assistance closing the freemium account",1
"i have a question about the deletion of a {{Account Category}} account",1
"i dont use mystandard account i try to delete it",1
"problems with platinum account deletions",1
"I would like to close my gold account, help me",1
"find information about the deletion of my freemium account",1
"i dont know what i need to do to remove the platinum account",1
"i do notuse the bloody {{Account Type}} account i try to delete it",1
"delete gold acvount",1
"close {{Account Type}} account",1
"where can I find information about a {{Account Type}} account removal?",1
"clsoe platinum account",1
"problem with {{Account Type}} account deletions",1
"find information about the cancellation of my pro account",1
"what do i need to do to remove the {{Account Category}} account",1
"i dont know what i have to do to delete my {{Account Type}} account",1
"I would like information about my gold account cancellation",1
"closing  {{Account Category}} account",1
"canceling standard account",1
"what do I need to do to remove the {{Account Type}} account?",1
"I don't know what to do to cancel my {{Account Category}} account",1
"I do not know how I can cancel a platinum account",1
"could uhelp me close a freemium account",1
"i want information about the termination of my pro account",1
"need assistance to cancel the {{Account Type}} account",1
"I don't know what I have to do to delete a premium account",1
"I do not know what I need to do to close the {{Account Type}} account",1
"I never make use of the gold account, help me deleting it",1
"I do not know how I could close my damn freemium account",1
"I don't know what to do to delete a gold account",1
"where can I get information about a {{Account Type}} account deletion?",1
"I want assistance deleting my {{Account Type}} account",1
"i have a question about the cancellation of my {{Account Type}} account",1
"i have a question about the cancellation  of my {{Account Type}} account",1
"couldyou help me to cancel the goddamn {{Account Type}} account?",1
"i do not know what i need to do to delete a {{Account Category}} acclunt",1
"cold uhelp me deleting my platinum account",1
"whta do I have to do to close my {{Account Category}} account?",1
"I don't know how I can close a standard account",1
"hwlp me remove the {{Account Category}} account",1
"I do not need the platinum account, I have got to cancel it",1
"I do not know what I need to do to remove the {{Account Type}} account",1
"closing {{Account Category}} account",1
"have a problem with platinum account deletions",1
"cancelling platinum account",1
"cancelin standard account",1
"i do not know what i need to do to remove a {{Account Type}} account",1
"close {{Account Type}} account",1
"I would like information about the removal of a {{Account Type}} account",1
"could ya help me cancel the {{Account Category}} account",1
"remove pro accoint",1
"i do not know what i have to do to delete a {{Account Type}} account",1
"i want help  to close the {{Account Category}} account",1
"how can i find information about my standard account removal",1
"I want assistance to remove a premium accojnt",1
"I need assistance deleting a {{Account Category}} account",1
"where can I find information about {{Account Type}} account terminations?",1
"I don't know what I have to do to cancel a premium account",1
"clsoe {{Account Category}} account",1
"remove platinum account",1
"how can I get information about gold account deletions?",1
"delete platinum account",1
"closing {{Account Category}} account",1
"i do not kow how i could delete the goddamn standard account",1
"what do i have to do to remove a {{Account Category}} account",1
"removing {{Account Category}} acconut",1
"I have a problem with the deletion of my {{Account Category}} account",1
"give me information about the deletion of my {{Account Type}} account",1
"can you help me close a {{Account Category}} account?",1
"problems with {{Account Category}} account cancellations",1
"I want help canceling my {{Account Type}} account",1
"i have a problem with the cancellation of my {{Account Category}} account",1
"how can I  close my {{Account Category}} account?",1
"problem with {{Account Type}} account cancellations",1
"i dont know what i need to do to remove the freemium account",1
"problem with {{Account Category}} acount deletions",1
"I need assistance removing the {{Account Category}} account",1
"i dont know what i have to do to delete my {{Account Category}} account",1
"deleting {{Account Type}} account",1
"problem with {{Account Category}} account deletions",1
"i have problems with the cancellation of a {{Account Category}} account",1
"I don't need my standard account, help cancelling it",1
"cancelling {{Account Category}} account",1
"i dont know what to do to delete the goddamn standard acount",1
"I am trying to find information about {{Account Type}} account removals",1
"I want assistance to delete a bloody gold account",1
"what do i have to do to close the {{Account Type}} account",1
"removing {{Account Type}} acconut",1
"I don't need my damn standard account, I have to remove it",1
"I don't know how I can remove my {{Account Category}} account",1
"remove gold account",1
"problems with standard account terminations",1
"I need information about the termination of a pro account",1
"problems with the removal of my {{Account Category}} account",1
"I do not need the {{Account Category}} account, help to delete it",1
"deleting {{Account Category}} account",1
"how can I find information about {{Account Type}} account deletions?",1
"cancelling standard account",1
"I ned information about the termination of a gold account",1
"how can I get information about platinum account deletions?",1
"I do not know what to do to remove a premium account",1
"close pro account",1
"i need assistance removing my pro account",1
"I want informatoin about the cancellation of my {{Account Type}} account",1
"give me information about the deletion of my Freemiumaccount",1
"removing {{Account Type}} account",1
"I don't know how I could delete my standard account",1
"I do not need my damn {{Account Category}} account, help to close it",1
"removing {{Account Type}} account",1
"deleting {{Account Category}} account",1
"deleting user",1
"i want assistance canceling my {{Account Type}} account",1
"I have a question about the deletion of my {{Account Type}} account",1
"I need to remove a standard account",1
"I don't know what I have to do to close the {{Account Type}} account",1
"is it possible to delete my freemium account?",1
"i do not know what i need to do to remove my {{Account Type}} account",1
"I need informatoin about {{Account Category}} account terminations",1
"i do not know how ican delete my freemium account",1
"clsoe premium account",1
"problems with {{Account Type}} account terminations",1
"i have a question about my freemium account termination",1
"I need information about the cancellation of a {{Account Type}} account",1
"removing freemium account",1
"help me deleting my {{Account Type}} account",1
"what do I need to do to cancell a {{Account Category}} account?",1
"delete {{Account Category}} account",1
"what do i have to d to remove the {{Account Type}} account",1
"canceling pro account",1
"closing standard account",1
"I havea question about the termination of my {{Account Type}} account",1
"I need assistance to remove my {{Account Type}} account",1
"problem with the termination of my pro account",1
"I never make use of my {{Account Category}} account, help canceling it",1
"problems with {{Account Type}} account cancellations",1
"i do not know what i have to do to close the platinum accont",1
"have a questiin about the removal of a {{Account Type}} account",1
"I need information about the removal of a standard account",1
"i do not know what i need to do to remove my {{Account Category}} account",1
"question about the cancellation of a {{Account Category}} account",1
"I have a question about a freemium account cancellation",1
"delete standard acvount",1
"wannaclose a pro account",1
"closing pro account",1
"have problems with the removal of a {{Account Type}} account",1
"I don't know how to close my {{Account Type}} account",1
"problems with gold account deletions",1
"i want help to cancel the platinum account",1
"information about the cancellation of my {{Account Type}} account",1
"I don't know what to do to delete a freemium account",1
"what do I have to do to cancel a premium account?",1
"find information about the removal of my pro account",1
"I want information about the termination of my pro account",1
"cancel {{Account Type}} acount",1
"i dont know what to do to remove the {{Account Type}} account",1
"I don't use the pro account, I am trying to delete it",1
"i need assistance deleting a {{Account Category}} account",1
"I want information about the termination of a {{Account Type}} account",1
"cancelin {{Account Type}} account",1
"I don't know what to do to delete the freemium account",1
"where can I get information about {{Account Type}} account deletions?",1
"I need assistance to remove my standard account",1
"i dont know what i need to do to cancel my standard account",1
"what do I need to do to remove my {{Account Type}} account?",1
"can I close a platinum account?",1
"deleting {{Account Type}} account",1
"delete {{Account Type}} account",1
"how can I delete the standard account?",1
"i no longer use the pro account I'm trying to delete it",1
"I  do not know how I could cancel the {{Account Category}} account",1
"I do not need the {{Account Category}} account, I have got to delete it",1
"I do not know what to do to delete a standard account",1
"cancel premium account",1
"can you help me to remove my standard account?",1
"i dont know what i need to do to delete the standard account",1
"where can I find information about my gold account deletion?",1
"I need assistance to delete my pro account",1
"cancel freemium acount",1
"deleting gold account",1
"I have problems with the termination of a {{Account Type}} account",1
"I have problems with {{Account Type}} account removal",1
"how can I get information about freemium account deletions?",1
"what do I have to do to delete a {{Account Type}} account?",1
"closing platinum account",1
"I have to close a {{Account Category}} account, will you help me?",1
"I have a question about the termination of a {{Account Type}} account",1
"I need help to close my premium account",1
"remove pro account",1
"what do I need to do to delete the freemium account?",1
"I never make use of my {{Account Type}} account, assistance deleting it",1
"I do not need the {{Account Category}} account, can I close it?",1
"could you help me to delete a {{Account Category}} account?",1
"I don't know how to delete my {{Account Category}} account",1
"what do I have to do to cancel my {{Account Category}} account?",1
"I do not know how to close my {{Account Category}} account",1
"I do not know what I need to do to remove a pro account",1
"i have problems with the termination fo a {{Account Category}} account",1
"canceling {{Account Type}} account",1
"question about the deletion of a fucking {{Account Type}} account",1
"cancelling {{Account Type}} account",1
"i have problems with the deletion of a {{Account Type}} account",1
"i do not nkow how to delete the standard account",1
"i want assistance to close my {{Account Type}} account",1
"i dont know how i can remove the  damn standard account",1
"I do not know how I can remove the standard account",1
"I do not know what to do to close my gold account",1
"i do not know what i have to do to delete the {{Account Type}} account",1
"what do i have to do to remove my {{Account Type}} account",1
"I don't know what I need to do to close the {{Account Type}} account",1
"problem with {{Account Type}} account cancellations",1
"closing {{Account Type}} account",1
"assistance deleting the secondary account",1
"can you give me information about a pro account termination?",1
"question about the deletion of my freemium account",1
"have a problem with the deletion of my {{Account Category}} account",1
"deleting platinum account",1
"can ya help me to close my {{Account Type}} account",1
"i have problems with the deletion of my premium account",1
"deleting platinum accoumt",1
"how can i get information about my premium account deletion",1
"removing gold account",1
"I do not know what to do to delete a {{Account Type}} account",1
"cancel platinum account",1
"I no longer use my standard account, could I close it?",1
"I don't know how I can delete the freemium account",1
"remove {{Account Category}} accoint",1
"I don't know what I have to do to remove the {{Account Type}} account",1
"I have problems with the cancellation of a {{Account Type}} account",1
"removing {{Account Category}} account",1
"I have to close my standard account, how do I do it?",1
"I want information about standard account deletions",1
"I have a problem with the removal of my standard account",1
"I don't use the {{Account Type}} account, need help cancelling it",1
"cancel {{Account Type}} acount",1
"assistance to delete my pro account",1
"want assistnace to cancel my {{Account Category}} account",1
"i no longer make us of my pro account need help deleting it",1
"i dont know what i need to do to remove the {{Account Category}} account",1
"give me information about the deletion of a {{Account Type}} account",1
"I have problems with the deletion of a {{Account Type}} account",1
"deleting {{Account Type}} accoumt",1
"I want assistyance deleting my standard account",1
"I don't know what I need to do to close the damn {{Account Type}} account",1
"i dont know what to do to remove my {{Account Type}} account",1
"want assistance cancelling a {{Account Type}} account",1
"question about my {{Account Type}} account removal",1
"would it be possible to cancel a {{Account Category}} account?",1
"I have a question about my {{Account Category}} account deletion",1
"how can I get infomation about my {{Account Type}} account cancellation?",1
"I want help canceling the standard account",1
"cancel {{Account Type}} account",1
"delete pro account",1
"could you help me to remove the damn standard account?",1
"I have got to cancel the bloody {{Account Category}} account, help me",1
"want help closing the  standard account",1
"I do not know how I can cancel the pro acconut",1
"i dont know how i can remove my premium account",1
"how can I get information about {{Account Category}} account removals?",1
"give me information about the cancellation of a {{Account Type}} account",1
"i no longer want the premium account help to cancel it",1
"need help deleting my {{Account Category}} account",1
"I need assistance to cancel my freemium account",1
"removing platinum account",1
"I don't know what I have to do to cancel my {{Account Type}} account",1
"how can I get infomation about my pro account cancellation?",1
"clsoe freemium account",1
"I do not know what to do to delete the {{Account Category}} account",1
"deleting premium account",1
"i do not knwo what i have to do to remove my {{Account Type}} account",1
"I don't know what I have to do to delete my platinum account",1
"I need help closing a freemium account",1
"I try to close my premium account",1
"remove {{Account Category}} account",1
"question about the termination of my premium account",1
"idont use my {{Account Category}} account want assistance to remove it",1
"how can I cancel a platinum account?",1
"probem with the termination of a platinum account",1
"could uhelp me to close the goddamn {{Account Type}} account",1
"i have a question about the removal of my {{Account Type}} account",1
"i do not use my {{Account Category}} cacount i want help removing it",1
"i do not nkow how to delete the {{Account Category}} account",1
"I have a problem with the removal of a {{Account Category}} account",1
"close freemium account",1
"i do not know what i need to do to close afreemium account",1
"I do not know what I need to do to cancel my {{Account Type}} account",1
"I need assistance cancelling my {{Account Type}} account",1
"find information about the termination of my {{Account Type}} account",1
"find information about the cancellation of a {{Account Category}} account",1
"i need assistance cancelling my platinum account",1
"help me canceling the {{Account Category}} account",1
"I want information about my {{Account Category}} account termination",1
"I want help closing my pro account",1
"i need assistznce to cancel my {{Account Category}} account",1
"have a question about the deletion of my {{Account Category}} account",1
"want assistance cancelling my pro account",1
"delete {{Account Type}} acvount",1
"want help closing a {{Account Category}} account",1
"give me information about standard account deletions",1
"I do not know what I need to do to close the {{Account Type}} account",1
"problem with {{Account Type}} account terminations",1
"cancel freemium account",1
"how can i remove a platinum acclunt",1
"I need assistance closing a freemium account",1
"I no longer make use of my pro account, I try to delete it",1
"I don't want my {{Account Type}} account, how could I close it?",1
"what do i have to do to delete a {{Account Category}} account",1
"I try to delete a fucking standard account",1
"I do not know what to do to close the {{Account Category}} account",1
"idont use my {{Account Category}} account need assistance to close it",1
"would you give me information about my gold account removal?",1
"I do not know what I need to do to remove my gold account",1
"I have got to close the platinum account, help me",1
"is it possible to delete the standard account?",1
"would you give meinformation about {{Account Type}} account removals?",1
"problem with {{Account Category}} acconut removals",1
"I need information about my premium account cancellation",1
"I want help canceling the {{Account Type}} account",1
"i do not kno what i need to do to remove a {{Account Type}} account",1
"question about freemium account canclelations",1
"clsoe gold account",1
"I am trying to find information about a {{Account Type}} account removal",1
"I do not want my freemium account, assistance canceling it",1
"remove {{Account Type}} account",1
"I need information about standard account cancellations",1
"deleting {{Account Category}} accoumt",1
"information about the termination of a standard account",1
"I want to cancel the {{Account Type}} account",1
"I need assistance to delete the standard account",1
"I do not know how I can cancel the standard account",1
"i have a question about the termination of a pro account",1
"i do not know what i need to do to close a platinum account",1
"delete user",1
"information about the cancellation of my {{Account Category}} account",1
"i dont know how i can delete a premium account",1
"removing standard account",1
"I need help to remove my {{Account Category}} account",1
"I have a problem wiyh my standard account termination",1
"I do not know what I have to do to delete the pro account",1
"can you help me to close my {{Account Category}} account?",1
"want assistance ot close my standard account",1
"I don't need the gold account, help me close it",1
"have a problem with the termination of a {{Account Type}} account",1
"how can i get information about a freemium account deletion",1
"give me information about the removal of a {{Account Type}} account",1
"I never use the {{Account Type}} account, I need help canceling it",1
"I never use my {{Account Type}} account, I don't know how I can close it",1
"I do not know what I have to do to close a {{Account Type}} account",1
"what do i have to do to close my standard account",1
"I don't know how I can cancel the pro account",1
"I want information about the removal of my premium account",1
"I do not use the damn gold account, I am trying to close it",1
"close {{Account Category}} account",1
"deleting standard accoumt",1
"problem with the cancellation of a {{Account Category}} account",1
